X,Y,objectid,id,pavadinimas,gatve,kryptis,atsakingas,savivaldybe,peronas,paviljonas,paviljono_piklausomybe,paviljono_tipas,suolas,siuksliu_deze,svieslente,transporto_balsas,GlobalID
584597.885756433,6066635.39576197,1329,3564,Lizdeikos st.,Lizdeikos g.,iš Antakalnio,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,, ,yra,yra,nėra,nėra,118aff7d-acd4-4fa4-841c-67813f1fdd3c
570192.724,6060328.2633,1330,4121,Kovo 11-osios st.,Vilniaus g,iš Grigiškių,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Stiklinis,nėra,yra,nėra,nėra,83284854-9c81-4824-84e3-d0c7c55d8b91
587963.8109,6058944.8897,1331,1439,Šumsko kryptis,Juodasis kelias,Stotis,SĮSP,Vilniaus miesto,nėra,nėra,, ,yra,nėra,nėra,nėra,7ecf1dc6-3d80-470b-9e6d-73827d1ab605
588067.7001,6058895.7278,1332,1440,Šumsko kryptis,Juodasis kelias,link Šumsko pl.,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,, ,yra,yra,nėra,nėra,4acc8720-3e35-4871-aabb-c8a5a418ca40
590312.5244,6067662.7609,1333,1029,Kairėnai,Kairėnų g.,link Vinciūniškių,SĮSP,Vilniaus miesto,yra,nėra,,,yra,reikia perkelti,nėra,nėra,6831184e-b4b4-477a-9272-9a9257e65ba0
569328.8149,6060987.7279,1334,4128,Kauno Vokės st.,Kauno Vokės g.,į Valus,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,19bf18c4-2af7-42b9-ba7d-180095d1dc16
569042.2176,6061311.949,1335,4124,Vokės sodai,Kauno Vokės g.,į centrą ,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,699d8f60-38b2-49c0-9f52-521d7fdbd8f5
569018.0215,6061370.0252,1336,4126,Vokės sodai,Kauno Vokės g.,link Valų,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,61ba28fd-ff19-4f5d-906e-db3adf10439b
569304.579,6061001.7112,1337,4127,Kauno Vokės st.,Kauno Vokės g.,į miestą,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,94c665cd-270f-4e54-9026-c38feba59066
568560.6045,6063141.8066,1338,4117,Valai,Ąžuolų g.,galinė,TRAKŲ R. SAVIVALDYBĖ,Trakų rajono,reikalingas remontas,yra,Vilniaus r. savivaldybė,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,nėra,nėra,nėra,abd75475-b5e5-4162-9355-4db44288dbd7
590064.8232,6068183.6262,1339,0001,Pagal pareikalavimą,Kairėnų g.,link Galgių,SĮSP,Vilniaus miesto,yra,nėra,,,nėra,nėra,nėra,nėra,b87d0014-8282-4860-911e-ee4afbcdbeb5
578518.06,6063669.39,1340,1841,Viršilų st.,Viršilų g.,į troleibusų parką,SĮSP,Vilniaus miesto,yra,nėra,, ,nėra,nėra,nėra,nėra,6138d2c4-8789-4061-982e-edb76e4ea1e9
590988.625,6062767.5,1341,2347,Tremtinių st.,Pramonės g.,link Mickūnų,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,yra,yra,nėra,yra - veikia,862eaddc-cae7-442e-899e-2df4902e5ee2
590089.8832,6061054.0409,1342,1415,Strielčiukai,Džiaugsmo g.,į stotį ,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,reikia perkelti,nėra,nėra,9e54ddf4-78ed-47ce-93a3-d611e96ed9cd
576688.0241,6053530.3679,1343,5118,Margirio st.,Baltosios Vokės g.,link Vaidotų,SĮSP,Vilniaus miesto,yra,nėra,, ,nėra,reikia perkelti (seno tipo),nėra,nėra,85322842-d6ef-43b8-9991-8fd8c202a171
576670.39,6053574.8986,1344,5123,Margirio st.,Baltosios Baltosios vokės g.,link Zuikių,SĮSP,Vilniaus miesto,yra,nėra,, ,nėra,yra,nėra,nėra,f72b7ae0-9665-4af7-be57-6d9eccd90603
576781.272818475,6054771.43897643,1345,2948,Vasarotojų st.,Juodšilių g.,link Zuikių g.,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,nėra,f5090fdd-43ee-4a9c-a6f3-e6e04c8389e2
576828.592535904,6054748.24997718,1346,2947,Vasarotojų st.,Juodšilių g.,link Agrastų g.,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,nėra,c57f5a49-e59d-4c6b-b9b1-74be7352ac7b
582938.9994,6060528.115,1347,0446,Bazilijonų st.,Arklių g.,link Rotušės ,SĮSP,Vilniaus miesto,yra,nėra,, ,nėra,yra,nėra,yra - veikia,7c74a794-6b26-461a-8f2b-ec8703e2a6ae
582439.3686,6069527.385,1348,2156,Vaikų ligoninė,Santariškių g.,iš centro (išlaipinimas),SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra (seno tipo),nėra,nėra,907b0b29-108e-43c6-b98f-4a6c0ab86b17
577321.3976,6068768.0404,1349,5016,Tomo Žebrausko st.,Tomo Žebrausko g.,link Tarandės,SĮSP,Vilniaus miesto,nėra,nėra,, ,nėra,reikia perkelti,nėra,nėra,fa6cab80-d298-499a-9834-32ef973a21ae
576982.5136,6069460.7091,1350,5018,Kelpių st.,Kelpių g.,link Tarandės,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,nėra,671fc8e6-fda8-4a36-a571-20da33de0f52
576715.4822,6069113.9638,1351,5019,Juozo Kamarausko st.,Juozo Kamarausko g.,link Tarandės,SĮSP,Vilniaus miesto,nėra,nėra,, ,nėra,reikia perkelti,nėra,nėra,6cbaf3b0-ee4d-4efc-86b5-a2604271801e
576393.4613,6068844.5635,1352,5020,Gegliškių st.,Gegliškių g.,link Tarandės,SĮSP,Vilniaus miesto,nėra,nėra,,,nėra,reikia perkelti,nėra,nėra,17b04b93-f55f-4dea-a159-f4e9f93ca8c8
579673.8184,6069652.9969,1353,2157,Bajorai,Šaulio g.,link miesto,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,8473e21f-f79e-4204-abb0-3de06b8d3a07
579129.4343,6069723.5122,1354,2153,Šaulio st.,Šaulio g.,link miesto,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,nėra,nėra,, ,nėra,nėra,nėra,nėra,5282f01e-c5e5-4726-b46d-36441d3ae36d
579104.084,6069738.3744,1355,2158,Šaulio st.,Šaulio g.,link Bukiškių,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,nėra,nėra,, ,nėra,nėra,nėra,nėra,1f31b81d-b7ce-450d-b943-103cd3c834b7
577709.066533683,6069924.05561478,1356,4907,Aušros st.,Sodų g.,link Bukiškių,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra,, ,nėra,nėra,nėra,nėra,3daed172-66b8-4210-9781-1dae81ce06e8
577860.3452,6070241.6758,1357,4905,Liepų st.,Liepų g.,link Ukmergės pl.,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,yra,, ,,yra,nėra,nėra,8310c3a4-313d-4253-a29b-51de09f180e2
591021.4459,6069526.0759,1358,3574,Miškadvaris,Vismaliukų g.,Vismaliukai,SĮSP,Vilniaus miesto,yra,nėra,,,nėra,yra,nėra,nėra,403eb25d-4bab-4700-9a53-2ccbd9ac2e19
591111.3114,6069453.9648,1359,3575,Inovacijų parkas,Vismaliukų g.,Vismaliukai,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,e9126a83-b99a-4273-a6d5-c08c97a3dc3f
591172.0611,6069360.1613,1360,3572,Vismaliukai,Vismaliukų g.,Vismaliukai,SĮSP,Vilniaus miesto,yra,nėra,,,yra,reikia perkelti,nėra,nėra,b9226636-bf96-4317-aaba-5164e5a519e0
589271.94,6069613.3901,1361,0002,Pagal pareikalavimą,Vinciūniškių g.,link Vinciūniškių,SĮSP,Vilniaus miesto,nėra,nėra,,,nėra,yra,nėra,nėra,3674ad7a-00f1-4dc2-b56a-8bcb695a7d0a
589284.18,6069560.8601,1362,0003,Pagal pareikalavimą,Kairėnų g.,link Antakalnio,SĮSP,Vilniaus miesto,nėra,nėra,,,nėra,nėra,nėra,nėra,ae090165-8df3-4dab-a5d7-dac0efbf95cc
570307.0456,6060136.9632,1363,4123,Grigiškių poliklinika,Mokyklos g.,į miestą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,yra - veikia,153c8487-69a0-48b4-a5b4-e7c6597261cb
586869.037,6075950.8794,1364,0004,Pagal pareikalavimą,Europos parko g.,link miesto,SĮSP,Vilniaus miesto,nėra,nėra,,,nėra,yra,nėra,nėra,b1e3ea76-adff-4272-9b1c-08383e284b99
579778.5525,6064165.1067,1365,1843,Ąžuolyno st.,Ąžuolyno g.,link Ozo g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,dingęs,64b513b1-5ab7-4866-8b2a-7c4c59749fb9
579762.9754,6064098.0389,1366,1842,Ąžuolyno st.,Ąžuolyno g.,link Laisvės pr.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,d94a35f5-b729-4d70-8715-8471fed2fd45
577852.3142,6061068.2666,1367,1667,Paukščių takas,Architektų g.,link Erfurto g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,0432528b-1ed9-4bbb-adbd-23970e10c1dd
586516.8153,6058241.0364,1368,4018,Juodupio st.,Juodupio g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,c47a295e-8a36-4a3c-b544-da4db5b726c5
586523.968926233,6058250.9408488,1369,4017,Juodupio st.,Juodupio g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,97581241-b2ff-4712-8ad3-96724781c4b0
587093.9239,6058061.9444,1370,4019,Airių st.,Ašmenėlės g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,a785af5e-97aa-41c3-8497-a13b8438c5cc
587104.2203,6058115.9849,1371,4024,Airių st.,Ašmenėlės g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,96284b85-5c7c-4517-8c16-aeb17c046f38
587325.6797,6058398.7935,1372,4026,Savičiūnų st.,Ašmenėlės g.,į centrą,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,yra,nėra,nėra,97dea5a7-2583-4d51-880a-d2b103e12296
587348.6904,6058423.6984,1373,4025,Savičiūnų st.,Ašmenėlės g.,iš centro,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Standartinis,nėra,reikia perkelti,nėra,nėra,818714c2-3605-44dd-8a92-7ebc96dfa0c2
578524.163392098,6069869.58806773,1374,4910,Mėtų st.,Bičiulių g.,centro kryptis,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra,, ,yra,yra,nėra,nėra,51bc24c0-90a7-49a7-84f5-c97ba8734e7c
578457.639930484,6069905.91329251,1375,4911,Mėtų st.,Bičiulių g.,link Bukiškių,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra,, ,yra,yra,nėra,nėra,37d4b5c9-9f21-4384-8070-0df590641558
574845.572043955,6051276.88009272,1376,3117,Degučių st.,Jaunystės g.,Link Daniliškių,SĮSP,Vilniaus miesto,reikalingas remontas,yra,SĮSP,Siauro tipo,yra,reikia perkelti (seno tipo),nėra,nėra,19307d92-ca63-472d-a99f-ab07354d477f
574932.8316,6051235.7287,1377,3116,Degučių st.,Jaunystės g.,Į Pagirius,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,yra,reikia perkelti,nėra,nėra,3bd980b2-05a8-4b8c-9d86-a8a9c7501cfa
575491.2861,6050853.8079,1378,3118,Jaunystės st.,Jaunystės g.,Link Daniliškių,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,yra,reikia perkelti (seno tipo),nėra,nėra,76a5fe7b-1fa6-491f-b750-066850746792
575571.7972,6050777.4687,1379,3119,Jaunystės st.,Jaunystės g.,Į Pagirius,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,yra,reikia perkelti (seno tipo),nėra,nėra,6e948088-8dc8-4e17-b45c-d714c27f26f5
573511.7326,6052183.1209,1380,3120,Daniliškės,J. Tiškevičiaus g.,link Pagirių,SĮSP,Vilniaus miesto,yra,nėra,, ,nėra,yra,nėra,nėra,e029198a-822c-4c0f-a08c-f32ba16d54bc
574900.9832,6053017.3836,1381,2828,Vytauto Andriaus Graičiūno st.,V. A Graičiūno g.,link Vaidotų,SĮSP,Vilniaus miesto,yra,nėra,, ,nėra,reikia perkelti,nėra,nėra,a951631f-130d-4d55-ae87-48961230bd6a
578777.1178,6051539.6286,1382,2721,Vokės parkas,Baltosios vokės g.,link Juodšilių,SĮSP,Vilniaus miesto,reikalingas remontas,nėra,, ,yra,yra,nėra,nėra,b63f6caa-35a1-4a2f-a780-d56e151fe87f
575880.8729,6052600.9321,1383,0005,Pagal pareikalavimą,Statybininkų g.,link Gračiūno st.,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,nėra,, ,yra,nėra,nėra,nėra,f919184d-0f83-4a17-85f3-134c267b3643
575917.0031,6052578.1594,1384,0006,Pagal pareikalavimą,Statybininkų g.,link Vaidotų,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,nėra,nėra,, ,yra,nėra,nėra,nėra,95380eef-d782-4f5f-a73c-acaff1bbf198
574470.09,6051506.268,1386,3121,Medkirčių st.,Jaunystės g.,Iš Pagirių,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,f9f19a20-7e24-4842-9a43-4cf19f309bdb
574504.0627,6051462.405,1387,3122,Medkirčių st.,Jaunystės g.,link Pagirių,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,92849735-35ef-46b0-bf7e-4bfd1016714e
576213.2993,6050289.5736,1388,3123,Vaidotų piliakalnis,Jaunystės g.,iš Pagirių,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,b015fada-b127-4b6b-a686-8797aae057dd
576227.4033,6050238.9382,1389,3124,Vaidotų piliakalnis,Jaunystės g.,link Pagirių,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,d2ce5c70-a2e5-4b06-984c-60e6a4df4678
587116.2974,6072709.1723,1390,2271,Žynių st.,Balsių g.,link Žaliųjų Ežerų g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,8e35a130-7cf8-4dba-8d42-f9f98727fe51
587164.3408,6072553.7955,1391,2270,Žynių st.,Balsių g.,link Bubilo g,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,yra,reikia perkelti,nėra,nėra,dd10551a-7a56-4012-a224-0081f8215895
576487.384,6057756.8798,1392,2421a,Titnago st.,Titnago,galinė st.,SĮSP,Vilniaus miesto,yra,nėra,, ,nėra,yra,nėra,nėra,d44e13fd-9544-4c59-9be1-d69a23e5d4c8
581929.9237,6062569.5313,1393,0222,Alberto Goštauto st.,A. Goštauto g.,link Geležinio Vilko g.,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,0d17e41d-90cc-4fbb-bb3d-8b09101eb94c
581225.23986094,6062360.89596515,1394,0238,Nepriklausomybės aikštė,A. Goštauto g.,iš centro,SĮSP,Vilniaus miesto,yra,nėra,,,yra,yra,nėra,nėra,c85e5c42-8b16-454c-bc06-f9eb08dd68a6
581179.5498,6061859.6969,1395,0254,Verslo trikampis,A. Goštauto g.,iš centro,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,786038f2-0d7f-4ed9-8c39-6feb9ca05164
581203.158096426,6061907.42220056,1396,0253,Verslo trikampis,A. Goštauto g.,link centro,SĮSP,Vilniaus miesto,yra,nėra,,,yra,reikia perkelti,nėra,nėra,da7fe01f-580c-4109-9eee-cc09ccb23920
580625.9145,6060710.4574,1397,0615,Vinco Pietario st.,V. Pietario g.,link tunelio ,SĮSP,Vilniaus miesto,yra,nėra,,,yra,reikia perkelti,nėra,nėra,f890209b-5d07-4f64-913f-a90239f4de34
581248.8591,6062372.5896,1398,0239,Nepriklausomybės aikštė,A. Goštauto g.,link centro,SĮSP,Vilniaus miesto,yra,nėra,,,yra,yra,nėra,nėra,e72d6e58-52d9-4508-a60a-4d95c8ee3753
582799.5759,6060244.9347,1399,0547,Keleivių išlaipinimas,Seinų g.,stotis,SĮSP,Vilniaus miesto,yra,nėra,, ,nėra,reikia perkelti,nėra,nėra,4228df31-8636-48d3-8247-2f0922cdacc8
569607.9086,6056911.3953,1400,3921,Mačiuliškių st.,Lentvario g.,link Lentvario,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,7a37ac67-e259-415e-82c1-0d90b816b959
569742.3729,6056891.0874,1401,3922,Mačiuliškių st.,Lentvario g.,link miesto,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,nėra,d862d886-7a8d-4191-bc2d-3c73e24d3f69
576267.0179,6066668.5639,1402,4416,Garbės st.,Zujūnų g.,link Skalvių,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,yra,Vilniaus r. savivaldybė,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,reikia perkelti,nėra,nėra,a03b4369-9810-48d7-a86b-693fc3ee8b38
576206.2685,6066580.5982,1403,4419,Garbės st.,Zujūnų g.,link Pilaitės,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,yra,Vilniaus r. savivaldybė,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,reikia perkelti,nėra,nėra,8c5df480-57f0-42f9-ac1c-9ad602a89f71
567716.6901,6057069.2141,1405,3006,Lentvaris,Dzūkų g.,į abi puses,TRAKŲ R. SAVIVALDYBĖ,Trakų rajono,yra,yra,Trakų r. savivaldybė,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,yra (seno tipo),nėra,nėra,57001167-7745-4d01-b11c-9641f641ea79
578873.98,6063607.2222,1406,1811,Spaudos rūmai,Laisvės pr.,link stoties,SĮSP,Vilniaus miesto,yra,yra,JCDecaux, ,nėra,yra,yra,yra - veikia,b6b1a09f-3672-4ddf-9e1d-51ba64eb5c3f
578863.86,6063351.7461,1407,5166,Sietyno st.,Laisvės pr.,link Justiniškių,SĮSP,Vilniaus miesto,reikalingas remontas,yra,JCDecaux,Standartinis,yra,yra,yra,nėra,ff5ee4bb-b32f-4e73-8e8d-e9dde1dbebdc
581548.0973,6075034.4903,1408,5121,Alyvų st.,Mokyklos g.,link Kalino,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,yra,Vilniaus r. savivaldybė,Stiklinis,nėra,yra,nėra,nėra,9cc31558-a083-4f37-aff8-a91d6d498a2e
568016.0915,6057028.6492,1409,3007,Lentvaris,Klevų al.,link Grigiškių,TRAKŲ R. SAVIVALDYBĖ,Trakų rajono,yra,yra,Trakų r. savivaldybė,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,reikia perkelti,nėra,nėra,b67a5a7d-39e0-4a79-bec0-0311e6f5791f
584063.7045,6058177.7767,1410,2632,Žirnių st.,Liepkalnio g.,link Salininkų,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,3fcad056-8e29-4d57-83cb-982bb0b6e57b
583719.4547,6058398.5043,1411,2631,Karaimų kapinės,Žirnių g.,iš oro uosto,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,yra,yra,nėra,nėra,6427ee62-db95-4082-b752-fdb799734f8c
577697.8626,6063728.1322,1412,3406,Vytauto Pociūno st.,Vytauto Pociūno g,iš centro,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,83bf3732-0bcc-4dbf-9896-0247b51fff25
577691.233,6063840.452,1413,3407,Vytauto Pociūno st.,Vytauto Pociūno g,link centro,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,14d4564a-49a4-4228-abfe-a4cbdd428d32
592094.4596,6061594.3574,1414,2431,Gerviškių st.,Linksmoji g.,link Parko g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,9b5bf297-02e1-430b-b880-c2c361b1a7f7
592058.7954,6061555.1269,1415,2429,Gerviškių st.,Linksmoji g.,iš miesto,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,nėra,0f01c570-b728-42fc-84ed-3e82d5fd3db6
591569.0083,6061338.7646,1416,2427,Keleivių išlaipinimas,Linksmoji g.,iš miesto,SĮSP,Vilniaus miesto,yra,nėra,, ,nėra,reikia perkelti,nėra,nėra,f6c1d326-3140-4622-ac5a-106b1737b2be
591540.477,6061310.2333,1417,2426,Meškonių st.,Linksmoji g.,link Antakalnio,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,32c72ea0-78da-450b-8f85-1ae2746d41fb
578002.7389,6067278.3935,1418,3338,Gileikių st.,Pavilnionių g.,link Zujūnų,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,yra,yra,nėra,nėra,02db3a06-0cfc-4b96-a2c8-b60f97b1c3c4
582070.1308,6063192.8407,1419,0717,Krokuvos st.,Lvovo g.,link Lazdynų,SĮSP,Vilniaus miesto,yra,nėra,,,yra,nėra,nėra,nėra,516288d0-5c8d-461c-bc19-5d9bc24e5f9b
582153.3456,6063240.2376,1420,0715,Krokuvos st.,Kernavės g.,link Žalgirio g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,5ad905b0-d10a-44ab-9e6f-2ddaa23b3287
582224.5486,6063589.7223,1421,0712,Kernavės st.,Kernavės g.,link Žalgirio g.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,8f14a321-d03b-4d15-beca-f12a9d2adb4b
582174.433,6063509.3727,1422,0713,Kernavės st.,Kernavės g.,link Lazdynų,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,yra,nėra,nėra,42317459-d1ad-4bda-b06f-d135121ed970
582293.3709,6063829.2735,1423,0716,Oršos st.,Žalgirio g.,link Kalvarijų g.,SĮSP,Vilniaus miesto,yra,yra,JCDecaux,Standartinis,nėra,yra,nėra,nėra,d1e05089-332c-4b7b-afaa-747a10fac716
576574.7397,6064029.5823,1424,3631,Papilėnų st.,Vydūno g. ,Link Karaliaučiaus g.,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,dingęs,37fb2527-6bff-4db2-852e-d27633040fec
572874.7096,6064712.0598,1425,3610,Platiniškės,Platiniškių g.,link Kriaučiūnų,VILNIAUS R. SAVIVALDYBĖ,Vilniaus rajono,yra,yra,Vilniaus r. savivaldybė,"Nestandartinis (fanerInis, kombinuotas, kt)",nėra,nėra,nėra,nėra,83a283a1-ca57-46f9-b191-a0e311a84d9d
572509.645650957,6063714.09091982,1426,3611,Šventapilės st.,Platiniškių g.,link Kriaučiūnų,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,yra,reikia perkelti,nėra,nėra,2ff7bcf5-e734-4b69-a140-6d9032ec34b7
574061.6884,6064565.4791,1427,3655,Kriaučiūnai,Gavaičių g.,Link Kriaučiūnų g.,SĮSP,Vilniaus miesto,yra,nėra,,,yra,reikia perkelti,nėra,nėra,cf618598-fed8-4c09-aca3-932b64fc146a
573737.9574,6063746.4538,1428,3656,Gavaičių st.,Gavaičių g.,link Platiniškių ,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,078f0c8f-2a76-49e8-8a95-0642a916e9be
573538.7986,6063546.1792,1429,3654,Vienkiemių st.,Kriaučiūnų g.,link Platiniškių ,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,nėra,0217c572-3614-407a-895f-6d1c89091099
573955.140259727,6063556.17730366,1430,3652,Obeliškių st.,Kriaučiūnų g.,link Platiniškių ,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,nėra,e00fe603-2997-48ae-88dc-496924c54795
573987.165427785,6063529.53087137,1431,3653,Obeliškių st.,Kriaučiūnų g.,link Pilaitės ,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,1a742f20-1e60-40c0-bb0f-4bd0f96e8d9c
574866.169,6063233.9949,1432,3650,Gelūžės st.,Salotės g.,Link Smalinės g.,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,93e2b3b4-d782-49cd-ba83-4a8555240ad4
574789.1204,6063292.8326,1433,3648,Gelūžės st.,Salotės g.,Link Karveliškių ,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,db1e31b6-145d-4854-9227-c07cd0b23b96
575187.0817,6063126.8844,1434,3647,Trakėnų st.,Salotės g.,Link Smalinės g,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,505369e1-63f5-464a-bc5e-e8ca78d5d573
575249.8252,6063114.5692,1435,3646,Trakėnų st.,Salotės g.,Link Karveliškių ,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,c166e0d0-6d0e-48ba-8152-6869ef31432e
575534.19,6063073.6666,1436,3640,Pakrantės st.,Salotės g.,Link Karveliškių ,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,cdf4b804-31e7-4504-8a69-80981f3f3b59
575513.815730834,6063077.10955585,1437,3644,Pakrantės st.,Salotės g.,Link Kriaučiūnų g.,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,reikia perkelti,nėra,nėra,f80f4b07-abf2-434f-9575-e3baadc6a401
576239.9058,6063396.084,1438,3643,Taurupės st.,Smalinės g.,link Pilaitės pr.,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,yra,yra,nėra,nėra,f8890b65-e354-48fe-bc1d-c2c29aba7324
576226.8843,6063403.657,1439,3641,Taurupės st.,Smalinės g.,link Salotės,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,ad593ba6-71ab-4bfd-9d5a-e95217f555ae
576615.7353,6063816.5425,1440,3637,Imanuelio Kanto st.,Smalinės g.,Link centro ,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,ff2c3fcd-ff53-4580-b364-008a361c3755
576576.1292,6063719.0236,1441,3636,Imanuelio Kanto st.,Smalinės g.,link Salotės ,SĮSP,Vilniaus miesto,yra,nėra,, ,yra,yra,nėra,nėra,25456a71-08a8-4bef-abf9-6d2e3f8bc7f3
574778.946694315,6064664.38627693,1442,3658,Vėluvos st.,Zujūnų g.,Link Zujūnų ,SĮSP,Vilniaus miesto,yra,yra,SĮSP,Siauro tipo,nėra,reikia perkelti,nėra,nėra,2397002b-b0c9-42f3-96f8-cffe542db796
